1
576.6667,10.0000,80.0000,200.0000
583.3333,10.0000,80.0000,200.0000
590.0000,10.0000,80.0000,200.0000
590.0000,10.0000,80.0000,200.0000
596.6667,10.0000,80.0000,200.0000
596.6667,10.0000,80.0000,200.0000
603.3333,10.0000,80.0000,200.0000
603.3333,10.0000,80.0000,200.0000
610.0000,10.0000,80.0000,200.0000
610.0000,10.0000,80.0000,200.0000
616.6667,30.0000,80.0000,200.0000
616.6667,30.0000,80.0000,200.0000
623.3333,30.0000,80.0000,200.0000
630.0000,30.0000,80.0000,200.0000
630.0000,30.0000,80.0000,200.0000
636.6667,30.0000,80.0000,200.0000
643.3333,50.0000,80.0000,200.0000
643.3333,50.0000,80.0000,200.0000
650.0000,70.0000,80.0000,200.0000
650.0000,70.0000,80.0000,200.0000
656.6667,70.0000,80.0000,200.0000
663.3333,70.0000,80.0000,200.0000
663.3333,70.0000,80.0000,200.0000
670.0000,90.0000,80.0000,200.0000
676.6667,90.0000,80.0000,200.0000
676.6667,90.0000,80.0000,200.0000
683.3333,110.0000,80.0000,200.0000
690.0000,110.0000,80.0000,200.0000
696.6667,110.0000,80.0000,200.0000
703.3333,110.0000,80.0000,200.0000
703.3333,130.0000,80.0000,200.0000
710.0000,130.0000,80.0000,200.0000
716.6667,130.0000,80.0000,200.0000
723.3333,130.0000,80.0000,200.0000
730.0000,130.0000,80.0000,200.0000
736.6667,130.0000,80.0000,200.0000
743.3333,150.0000,80.0000,200.0000
743.3333,150.0000,80.0000,200.0000
750.0000,150.0000,80.0000,200.0000
756.6667,170.0000,80.0000,200.0000
763.3333,170.0000,80.0000,200.0000
763.3333,170.0000,80.0000,200.0000
770.0000,170.0000,80.0000,200.0000
776.6667,170.0000,80.0000,200.0000
790.0000,170.0000,80.0000,200.0000
790.0000,190.0000,80.0000,200.0000
796.6667,190.0000,80.0000,200.0000
796.6667,190.0000,80.0000,200.0000
803.3333,190.0000,80.0000,200.0000
810.0000,190.0000,80.0000,200.0000
816.6667,190.0000,80.0000,200.0000
816.6667,190.0000,80.0000,200.0000
823.3333,190.0000,80.0000,200.0000
830.0000,210.0000,80.0000,200.0000
836.6667,210.0000,80.0000,200.0000
836.6667,210.0000,80.0000,200.0000
843.3333,210.0000,80.0000,200.0000
843.3333,210.0000,80.0000,200.0000
850.0000,210.0000,80.0000,200.0000
856.6667,210.0000,80.0000,200.0000
856.6667,230.0000,80.0000,200.0000
856.6667,230.0000,80.0000,200.0000
863.3333,230.0000,80.0000,200.0000
870.0000,230.0000,80.0000,200.0000
876.6667,230.0000,80.0000,200.0000
876.6667,230.0000,80.0000,200.0000
883.3333,230.0000,80.0000,200.0000
890.0000,230.0000,80.0000,200.0000
896.6667,230.0000,80.0000,200.0000
903.3333,230.0000,80.0000,200.0000
910.0000,230.0000,80.0000,200.0000
910.0000,230.0000,80.0000,200.0000
916.6667,250.0000,80.0000,200.0000
916.6667,250.0000,80.0000,200.0000
923.3333,250.0000,80.0000,200.0000
930.0000,250.0000,80.0000,200.0000
943.3333,250.0000,80.0000,200.0000
950.0000,250.0000,80.0000,200.0000
956.6667,250.0000,80.0000,200.0000
963.3333,250.0000,80.0000,200.0000
970.0000,250.0000,80.0000,200.0000
983.3333,250.0000,80.0000,200.0000
976.6667,270.0000,80.0000,200.0000
983.3333,270.0000,80.0000,200.0000
976.6667,290.0000,80.0000,200.0000
983.3333,290.0000,80.0000,200.0000
996.6667,270.0000,80.0000,200.0000
996.6667,270.0000,80.0000,200.0000
1003.3333,270.0000,80.0000,200.0000
1010.0000,270.0000,80.0000,200.0000
1010.0000,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1016.6667,270.0000,80.0000,200.0000
1030.0000,250.0000,80.0000,200.0000
1030.0000,250.0000,80.0000,200.0000
1036.6666,250.0000,80.0000,200.0000
1043.3334,230.0000,80.0000,200.0000
1036.6666,230.0000,80.0000,200.0000
1036.6666,230.0000,80.0000,200.0000
1036.6666,230.0000,80.0000,200.0000
1030.0000,230.0000,80.0000,200.0000
1036.6666,230.0000,80.0000,200.0000
1030.0000,230.0000,80.0000,200.0000
1030.0000,230.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1036.6666,210.0000,80.0000,200.0000
1043.3334,190.0000,80.0000,200.0000
1043.3334,190.0000,80.0000,200.0000
1043.3334,190.0000,80.0000,200.0000
1050.0000,170.0000,80.0000,200.0000
1050.0000,170.0000,80.0000,200.0000
1056.6666,150.0000,80.0000,200.0000
1056.6666,150.0000,80.0000,200.0000
1063.3334,130.0000,80.0000,200.0000
1063.3334,130.0000,80.0000,200.0000
1063.3334,130.0000,80.0000,200.0000
1070.0000,110.0000,80.0000,200.0000
1070.0000,110.0000,80.0000,200.0000
