1
642.0000,288.0000,15.0000,64.0000
642.0000,290.0000,15.0000,64.0000
642.0000,292.0000,15.0000,64.0000
641.0000,288.0000,15.0000,64.0000
641.0000,290.0000,15.0000,64.0000
641.0000,292.0000,15.0000,64.0000
640.0000,288.0000,15.0000,64.0000
639.0000,290.0000,15.0000,64.0000
638.0000,292.0000,15.0000,64.0000
638.0000,288.0000,15.0000,64.0000
638.0000,290.0000,15.0000,64.0000
637.0000,292.0000,15.0000,64.0000
637.0000,288.0000,15.0000,64.0000
636.0000,290.0000,15.0000,64.0000
636.0000,292.0000,15.0000,64.0000
635.0000,288.0000,15.0000,64.0000
635.0000,290.0000,15.0000,64.0000
634.0000,286.0000,15.0000,64.0000
633.0000,288.0000,15.0000,64.0000
632.0000,290.0000,15.0000,64.0000
632.0000,286.0000,15.0000,64.0000
632.0000,288.0000,15.0000,64.0000
631.0000,290.0000,15.0000,64.0000
630.0000,286.0000,15.0000,64.0000
630.0000,288.0000,15.0000,64.0000
630.0000,284.0000,15.0000,64.0000
629.0000,286.0000,15.0000,64.0000
628.0000,288.0000,15.0000,64.0000
629.0000,284.0000,15.0000,64.0000
628.0000,286.0000,15.0000,64.0000
628.0000,288.0000,15.0000,64.0000
629.0000,284.0000,15.0000,64.0000
628.0000,286.0000,15.0000,64.0000
628.0000,288.0000,15.0000,64.0000
627.0000,290.0000,15.0000,64.0000
627.0000,286.0000,15.0000,64.0000
627.0000,288.0000,15.0000,64.0000
627.0000,290.0000,15.0000,64.0000
627.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
627.0000,290.0000,15.0000,64.0000
626.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
626.0000,290.0000,15.0000,64.0000
626.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
626.0000,290.0000,15.0000,64.0000
626.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
626.0000,290.0000,15.0000,64.0000
625.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
625.0000,290.0000,15.0000,64.0000
625.0000,286.0000,15.0000,64.0000
625.0000,288.0000,15.0000,64.0000
625.0000,290.0000,15.0000,64.0000
625.0000,286.0000,15.0000,64.0000
625.0000,288.0000,15.0000,64.0000
626.0000,290.0000,15.0000,64.0000
626.0000,286.0000,15.0000,64.0000
626.0000,288.0000,15.0000,64.0000
626.0000,290.0000,15.0000,64.0000
626.0000,286.0000,15.0000,64.0000
627.0000,288.0000,15.0000,64.0000
627.0000,290.0000,15.0000,64.0000
628.0000,286.0000,15.0000,64.0000
628.0000,288.0000,15.0000,64.0000
629.0000,290.0000,15.0000,64.0000
629.0000,292.0000,15.0000,64.0000
629.0000,294.0000,15.0000,64.0000
630.0000,296.0000,15.0000,64.0000
630.0000,292.0000,15.0000,64.0000
631.0000,294.0000,15.0000,64.0000
631.0000,296.0000,15.0000,64.0000
631.0000,292.0000,15.0000,64.0000
632.0000,294.0000,15.0000,64.0000
631.0000,296.0000,15.0000,64.0000
632.0000,292.0000,15.0000,64.0000
632.0000,294.0000,15.0000,64.0000
632.0000,290.0000,15.0000,64.0000
633.0000,292.0000,15.0000,64.0000
633.0000,294.0000,15.0000,64.0000
633.0000,296.0000,15.0000,64.0000
634.0000,292.0000,15.0000,64.0000
634.0000,294.0000,15.0000,64.0000
634.0000,290.0000,15.0000,64.0000
634.0000,292.0000,15.0000,64.0000
634.0000,294.0000,15.0000,64.0000
634.0000,296.0000,15.0000,64.0000
634.0000,292.0000,15.0000,64.0000
634.0000,294.0000,15.0000,64.0000
634.0000,296.0000,15.0000,64.0000
634.0000,292.0000,15.0000,64.0000
634.0000,294.0000,15.0000,64.0000
635.0000,296.0000,15.0000,64.0000
634.0000,298.0000,15.0000,64.0000
636.0000,294.0000,15.0000,64.0000
636.0000,296.0000,15.0000,64.0000
637.0000,292.0000,15.0000,64.0000
637.0000,294.0000,15.0000,64.0000
637.0000,296.0000,15.0000,64.0000
637.0000,298.0000,15.0000,64.0000
638.0000,294.0000,15.0000,64.0000
638.0000,296.0000,15.0000,64.0000
638.0000,298.0000,15.0000,64.0000
638.0000,300.0000,15.0000,64.0000
638.0000,296.0000,15.0000,64.0000
638.0000,298.0000,15.0000,64.0000
638.0000,300.0000,15.0000,64.0000
638.0000,302.0000,15.0000,64.0000
638.0000,298.0000,15.0000,64.0000
638.0000,300.0000,15.0000,64.0000
638.0000,296.0000,15.0000,64.0000
638.0000,298.0000,15.0000,64.0000
638.0000,300.0000,15.0000,64.0000
638.0000,302.0000,15.0000,64.0000
639.0000,298.0000,15.0000,64.0000
639.0000,300.0000,15.0000,64.0000
640.0000,296.0000,15.0000,64.0000
639.0000,298.0000,15.0000,64.0000
639.0000,300.0000,15.0000,64.0000
639.0000,296.0000,15.0000,64.0000
639.0000,298.0000,15.0000,64.0000
639.0000,300.0000,15.0000,64.0000
640.0000,296.0000,15.0000,64.0000
639.0000,298.0000,15.0000,64.0000
640.0000,300.0000,15.0000,64.0000
640.0000,296.0000,15.0000,64.0000
640.0000,298.0000,15.0000,64.0000
640.0000,300.0000,15.0000,64.0000
640.0000,302.0000,15.0000,64.0000
