1
657.0000,258.0000,10.0000,9.0000
657.0000,258.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
657.0000,258.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
657.0000,260.0000,10.0000,9.0000
657.0000,260.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
656.0000,260.0000,10.0000,9.0000
656.0000,260.0000,10.0000,9.0000
656.0000,259.0000,10.0000,9.0000
658.0000,259.0000,10.0000,9.0000
656.0000,259.0000,10.0000,9.0000
657.0000,258.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
657.0000,259.0000,10.0000,9.0000
656.0000,259.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
657.0000,260.0000,10.0000,9.0000
656.0000,260.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
657.0000,260.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
656.0000,262.0000,10.0000,9.0000
657.0000,262.0000,10.0000,9.0000
657.0000,262.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
655.0000,261.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
656.0000,261.0000,10.0000,9.0000
656.0000,262.0000,10.0000,9.0000
655.0000,262.0000,10.0000,9.0000
656.0000,263.0000,10.0000,9.0000
656.0000,263.0000,10.0000,9.0000
656.0000,263.0000,10.0000,9.0000
656.0000,263.0000,10.0000,9.0000
657.0000,263.0000,10.0000,9.0000
657.0000,262.0000,10.0000,9.0000
657.0000,264.0000,10.0000,9.0000
655.0000,262.0000,10.0000,9.0000
657.0000,263.0000,10.0000,9.0000
656.0000,264.0000,10.0000,9.0000
657.0000,264.0000,10.0000,9.0000
657.0000,264.0000,10.0000,9.0000
657.0000,263.0000,10.0000,9.0000
658.0000,264.0000,10.0000,9.0000
658.0000,266.0000,10.0000,9.0000
659.0000,265.0000,10.0000,9.0000
659.0000,264.0000,10.0000,9.0000
659.0000,264.0000,10.0000,9.0000
659.0000,265.0000,10.0000,9.0000
659.0000,265.0000,10.0000,9.0000
